"state","county","division","mountain","province","section","subregion_code","predominant_area_percent","source_page"
1,1,231,1,231,2,123102,95.7,21
1,3,232,1,232,2,123202,100,21
1,5,231,1,231,2,123102,100,21
1,7,231,1,231,2,123102,82.2,21
1,9,231,1,231,3,123103,100,21
1,11,231,1,231,2,123102,100,21
1,13,231,1,231,2,123102,92.7,21
1,15,231,1,231,4,123104,99.4,21
1,17,231,1,231,1,123101,100,21
1,19,231,1,231,3,123103,64.7,21
1,21,231,1,231,2,123102,47.7,21
1,23,231,1,231,2,123102,97.9,21
1,25,231,1,231,2,123102,67.9,21
1,27,231,1,231,4,123104,64.3,21
1,29,231,1,231,4,123104,86.8,21
1,31,232,1,232,2,123202,67,21
1,33,231,1,231,2,123102,51.1,21
1,35,232,1,232,2,123202,89.9,21
1,37,231,1,231,4,123104,50.5,21
1,39,232,1,232,2,123202,99.7,21
1,41,231,1,231,2,123102,94,21
1,43,231,1,231,3,123103,100,21
1,45,231,1,231,2,123102,51.3,21
1,47,231,1,231,2,123102,100,21
1,49,231,1,231,3,123103,98.5,21
1,51,231,1,231,2,123102,55.4,21
1,53,232,1,232,2,123202,100,21
1,55,231,1,231,3,123103,95.7,21
1,57,231,1,231,2,123102,88.8,21
1,59,231,1,231,2,123102,67.9,21
1,61,232,1,232,2,123202,100,21
1,63,231,1,231,2,123102,100,21
1,65,231,1,231,2,123102,100,21
1,67,231,1,231,2,123102,66.7,21
1,69,232,1,232,2,123202,100,21
1,71,221,1,221,8,122108,59.4,21
1,73,231,1,231,3,123103,94.8,21
1,75,231,1,231,2,123102,100,21
1,77,222,1,222,5,122205,52.4,21
1,79,222,1,222,5,122205,53.1,21
1,81,231,1,231,1,123101,100,21
1,83,222,1,222,5,122205,100,21
1,85,231,1,231,2,123102,100,22
1,87,231,1,231,2,123102,81.5,22
1,89,222,1,222,5,122205,97.3,22
1,91,231,1,231,2,123102,100,22
1,93,231,1,231,2,123102,98.1,22
1,95,231,1,231,3,123103,94.2,22
1,97,232,1,232,2,123202,100,22
1,99,232,1,232,2,123202,52.3,22
1,101,231,1,231,2,123102,100,22
1,103,231,1,231,3,123103,66.8,22
1,105,231,1,231,2,123102,100,22
1,107,231,1,231,2,123102,100,22
1,109,231,1,231,2,123102,100,22
1,111,231,1,231,1,123101,94.7,22
1,113,231,1,231,2,123102,69.6,22
1,115,231,1,231,3,123103,50.9,22
1,117,231,1,231,4,123104,94.5,22
1,119,231,1,231,2,123102,100,22
1,121,231,1,231,4,123104,100,22
1,123,231,1,231,1,123101,97.1,22
1,125,231,1,231,2,123102,79.9,22
1,127,231,1,231,3,123103,92.9,22
1,129,232,1,232,2,123202,99.8,22
1,131,231,1,231,2,123102,100,22
1,133,231,1,231,3,123103,79.5,22
4,1,313,1,313,2,131302,47,22
4,3,321,1,321,1,132101,100,22
4,5,313,1,313,1,131301,33.3,22
4,7,313,1,313,3,131303,63.5,22
4,9,321,1,321,1,132101,51.5,22
4,11,321,1,321,1,132101,50.5,22
4,12,322,1,322,2,132202,99.8,22
4,13,322,1,322,2,132202,86.5,22
4,15,322,1,322,1,132201,43.5,22
4,17,313,1,313,2,131302,43.3,22
4,19,322,1,322,2,132202,90.9,22
4,21,322,1,322,2,132202,94.1,22
4,23,322,1,322,2,132202,51.6,22
4,25,313,1,313,3,131303,77.9,22
4,27,322,1,322,2,132202,85.7,22
5,1,234,1,234,1,123401,100,23
5,3,234,1,234,1,123401,55.6,23
5,7,222,1,222,1,122201,100,23
5,9,222,1,222,1,122201,100,23
5,11,231,1,231,5,123105,100,23
5,13,231,1,231,5,123105,100,23
5,15,222,1,222,1,122201,100,23
5,17,234,1,234,1,123401,100,23
5,19,231,1,231,5,123105,63.5,23
5,21,234,1,234,1,123401,98.1,23
5,23,1222,2,222,1,222201,79.4,23
5,25,231,1,231,5,123105,100,23
5,27,231,1,231,5,123105,100,23
5,29,231,1,231,7,123107,95,23
5,31,234,1,234,1,123401,100,23
5,33,1222,2,222,1,222201,99.9,23
5,35,234,1,234,1,123401,100,23
5,37,234,1,234,1,123401,100,23
5,39,231,1,231,5,123105,100,23
5,41,234,1,234,1,123401,100,23
5,43,231,1,231,5,123105,58.4,23
5,45,231,1,231,7,123107,99.7,23
5,47,1222,2,222,1,222201,74.7,23
5,49,222,1,222,1,122201,100,23
5,51,1231,2,231,1,223101,100,23
5,53,231,1,231,5,123105,99.9,23
5,55,234,1,234,1,123401,100,23
5,57,231,1,231,5,123105,93.3,23
5,59,1231,2,231,1,223101,75.3,23
5,61,1231,2,231,1,223101,51.6,23
5,63,222,1,222,1,122201,65.9,23
5,65,222,1,222,1,122201,100,23
5,67,234,1,234,1,123401,97.1,23
5,69,234,1,234,1,123401,58.7,23
5,71,1222,2,222,1,222201,94,23
5,73,231,1,231,5,123105,51.1,23
5,75,234,1,234,1,123401,56,23
5,77,234,1,234,1,123401,100,23
5,79,234,1,234,1,123401,55.3,23
5,81,231,1,231,5,123105,92.4,23
5,83,231,1,231,7,123107,99.4,23
5,85,234,1,234,1,123401,57.8,23
5,87,1222,2,222,1,222201,56.9,23
5,89,222,1,222,1,122201,100,24
5,91,231,1,231,5,123105,52.3,24
5,93,234,1,234,1,123401,100,24
5,95,234,1,234,1,123401,100,24
5,97,1231,2,231,1,223101,100,24
5,99,231,1,231,5,123105,100,24
5,101,1222,2,222,1,222201,79.8,24
5,103,231,1,231,5,123105,100,24
5,105,231,1,231,7,123107,52.8,24
5,107,234,1,234,1,123401,100,24
5,109,1231,2,231,1,223101,67.3,24
5,111,234,1,234,1,123401,100,24
5,113,1231,2,231,1,223101,100,24
5,115,1222,2,222,1,222201,59.7,24
5,117,234,1,234,1,123401,67.7,24
5,119,1231,2,231,1,223101,38.7,24
5,121,222,1,222,1,122201,81.8,24
5,123,234,1,234,1,123401,100,24
5,125,1231,2,231,1,223101,82.1,24
5,127,231,1,231,7,123107,60.8,24
5,129,222,1,222,1,122201,76.8,24
5,131,231,1,231,7,123107,87.4,24
5,133,231,1,231,5,123105,59.3,24
5,135,222,1,222,1,122201,100,24
5,137,222,1,222,1,122201,97.7,24
5,139,231,1,231,5,123105,100,24
5,141,1222,2,222,1,222201,81.7,24
5,143,222,1,222,1,122201,65.3,24
5,145,231,1,231,7,123107,60.3,24
5,147,234,1,234,1,123401,100,24
5,149,231,1,231,7,123107,70.3,24
6,1,261,1,261,1,126101,62.2,24
6,3,1261,2,261,5,226105,92.3,24
6,5,1261,2,261,6,226106,52.9,24
6,7,1261,2,261,6,226106,43.6,24
6,9,1261,2,261,6,226106,52.8,24
6,11,262,1,262,1,126201,55.7,24
6,13,261,1,261,1,126101,45.4,24
6,15,1261,2,261,1,226101,68.1,24
6,17,1261,2,261,5,226105,77.9,24
6,19,262,1,262,1,126201,40.4,24
6,21,262,1,262,1,126201,50.8,24
6,23,1261,2,261,2,226102,34.9,25
6,25,322,1,322,3,132203,70.2,25
6,27,322,1,322,1,132201,75.6,25
6,29,1261,2,261,6,226106,19.9,25
6,31,262,1,262,1,126201,80.8,25
6,33,1261,2,261,2,226102,81.5,25
6,35,1261,2,261,7,226107,58.2,25
6,37,1262,2,262,2,226202,65.5,25
6,39,1261,2,261,5,226105,34,25
6,41,263,1,263,1,126301,98.4,25
6,43,1261,2,261,5,226105,47.4,25
6,45,1261,2,261,2,226102,60.4,25
6,47,262,1,262,1,126201,73.8,25
6,49,1261,2,261,7,226107,86.1,25
6,51,341,1,341,4,134104,74.4,25
6,53,1262,2,262,1,226201,64.9,25
6,55,1261,2,261,3,226103,46,25
6,57,1261,2,261,5,226105,78.3,25
6,59,261,1,261,2,126102,84.7,25
6,61,1261,2,261,5,226105,69.8,25
6,63,1261,2,261,5,226105,87.4,25
6,65,322,1,322,2,132202,35.2,25
6,67,262,1,262,1,126201,95.6,25
6,69,1262,2,262,1,226201,90.9,25
6,71,322,1,322,1,132201,83.9,25
6,73,1262,2,262,2,226202,76.6,25
6,75,261,1,261,1,126101,100,25
6,77,262,1,262,1,126201,87.9,25
6,79,1262,2,262,1,226201,74.4,25
6,81,261,1,261,1,126101,100,25
6,83,1262,2,262,1,226201,46.9,25
6,85,261,1,261,1,126101,75.3,25
6,87,261,1,261,1,126101,100,25
6,89,1261,2,261,4,226104,33.8,25
6,91,1261,2,261,5,226105,96,25
6,93,1261,2,261,1,226101,52.8,25
6,95,262,1,262,1,126201,82,25
6,97,1261,2,261,2,226102,51.4,25
6,99,262,1,262,1,126201,64.8,25
6,101,262,1,262,1,126201,100,25
6,103,1261,2,261,3,226103,21,25
6,105,1261,2,261,1,226101,82,25
6,107,1261,2,261,5,226105,46.2,25
6,109,1261,2,261,5,226105,78.4,26
6,111,1262,2,262,1,226201,29.5,26
6,113,262,1,262,1,126201,74.9,26
6,115,1261,2,261,6,226106,45.1,26
8,1,331,1,331,8,133108,99,26
8,3,331,1,331,10,133110,91.7,26
8,5,331,1,331,9,133109,67.7,26
8,7,1331,2,331,7,233107,91.6,26
8,9,331,1,331,9,133109,67.4,26
8,11,331,1,331,9,133109,98.2,26
8,13,1331,2,331,9,233109,88,26
8,15,1331,2,331,8,233108,76.1,26
8,17,331,1,331,8,133108,66.4,26
8,19,1331,2,331,9,233109,100,26
8,21,1331,2,331,7,233107,77.2,26
8,23,331,1,331,10,133110,86.9,26
8,25,331,1,331,9,133109,100,26
8,27,1331,2,331,6,233106,100,26
8,29,1331,2,331,8,233108,59.2,26
8,31,331,1,331,8,133108,95.9,26
8,33,1331,2,331,7,233107,66,26
8,35,1331,2,331,9,233109,54.1,26
8,37,1331,2,331,8,233108,88.1,26
8,39,331,1,331,9,133109,99.8,26
8,41,331,1,331,9,133109,79.9,26
8,43,1331,2,331,9,233109,45.2,26
8,45,1341,2,341,2,234102,55.2,26
8,47,1331,2,331,9,233109,100,26
8,49,1331,2,331,9,233109,92.7,26
8,51,1331,2,331,8,233108,68.2,26
8,53,1331,2,331,7,233107,100,26
8,55,1331,2,331,6,233106,59.7,26
8,57,1331,2,331,9,233109,91.5,26
8,59,1331,2,331,9,233109,96,26
8,61,331,1,331,8,133108,75.6,26
8,63,331,1,331,8,133108,62.9,26
8,65,1331,2,331,8,233108,87.7,26
8,67,1331,2,331,7,233107,70.5,26
8,69,1331,2,331,9,233109,88,26
8,77,1331,2,331,7,233107,29.4,26
8,79,1331,2,331,7,233107,100,26
8,81,342,1,342,7,134207,51.5,26
8,83,313,1,313,1,131301,63.7,27
8,85,341,1,341,2,134102,61.1,27
8,87,331,1,331,8,133108,100,27
8,89,331,1,331,9,133109,100,27
8,91,1331,2,331,7,233107,97.2,27
8,93,1331,2,331,9,233109,99.8,27
8,95,331,1,331,3,133103,100,27
8,97,1331,2,331,8,233108,100,27
8,99,331,1,331,9,133109,85.7,27
8,101,331,1,331,9,133109,92.4,27
8,103,1341,2,341,2,234102,70.4,27
8,105,1331,2,331,7,233107,95.4,27
8,107,1331,2,331,8,233108,91.8,27
8,109,1331,2,331,7,233107,75.2,27
8,111,1331,2,331,7,233107,100,27
8,113,1331,2,331,7,233107,54,27
8,115,331,1,331,3,133103,100,27
8,117,1331,2,331,9,233109,100,27
8,119,1331,2,331,9,233109,100,27
8,121,331,1,331,8,133108,95.8,27
8,123,331,1,331,8,133108,100,27
8,125,331,1,331,3,133103,96.6,27
9,1,221,1,221,1,122101,100,27
9,3,221,1,221,1,122101,93.1,27
9,5,221,1,221,1,122101,82.9,27
9,7,221,1,221,1,122101,100,27
9,9,221,1,221,1,122101,100,27
9,11,221,1,221,1,122101,100,27
9,13,221,1,221,1,122101,100,27
9,15,221,1,221,1,122101,100,27
10,1,232,1,232,1,123201,95.7,27
10,3,221,1,221,3,122103,70.2,27
10,5,232,1,232,1,123201,100,27
11,1,231,1,231,1,123101,100,27
12,5,232,1,232,4,123204,96.7,27
12,7,232,1,232,2,123202,100,27
12,9,232,1,232,7,123207,87.3,27
12,11,411,1,411,1,141101,100,27
12,13,232,1,232,4,123204,74.4,27
12,15,232,1,232,4,123204,69.2,28
12,17,232,1,232,2,123202,67.8,28
12,19,232,1,232,2,123202,96.3,28
12,21,411,1,411,1,141101,79.1,28
12,23,232,1,232,2,123202,100,28
12,25,411,1,411,1,141101,100,28
12,27,232,1,232,2,123202,86.1,28
12,29,232,1,232,4,123204,99.9,28
12,31,232,1,232,7,123207,89.4,28
12,33,232,1,232,2,123202,58.4,28
12,35,232,1,232,7,123207,77.9,28
12,37,232,1,232,4,123204,100,28
12,39,232,1,232,2,123202,93.9,28
12,41,232,1,232,2,123202,93.7,28
12,43,232,1,232,2,123202,84.4,28
12,45,232,1,232,4,123204,100,28
12,47,232,1,232,2,123202,100,28
12,49,232,1,232,2,123202,100,28
12,51,232,1,232,2,123202,60.4,28
12,53,232,1,232,2,123202,63.7,28
12,55,232,1,232,2,123202,100,28
12,57,232,1,232,2,123202,55.2,28
12,59,232,1,232,2,123202,100,28
12,61,232,1,232,7,123207,67.9,28
12,63,232,1,232,2,123202,100,28
12,65,232,1,232,2,123202,66.6,28
12,67,232,1,232,4,123204,93.3,28
12,69,232,1,232,2,123202,100,28
12,71,232,1,232,4,123204,98.6,28
12,73,232,1,232,2,123202,59.1,28
12,75,232,1,232,2,123202,53.3,28
12,77,232,1,232,4,123204,93.3,28
12,79,232,1,232,2,123202,91.4,28
12,81,232,1,232,4,123204,75.9,28
12,83,232,1,232,2,123202,100,28
12,85,232,1,232,7,123207,63.5,28
12,87,411,1,411,1,141101,100,28
12,89,232,1,232,7,123207,97.3,28
12,91,232,1,232,2,123202,74.3,28
12,93,232,1,232,2,123202,88.5,28
12,95,232,1,232,2,123202,94,28
12,97,232,1,232,2,123202,99.4,28
12,99,411,1,411,1,141101,77.4,28
12,101,232,1,232,2,123202,53.6,29
12,103,232,1,232,4,123204,100,29
12,105,232,1,232,2,123202,100,29
12,107,232,1,232,2,123202,100,29
12,109,232,1,232,7,123207,87.8,29
12,111,232,1,232,7,123207,87.6,29
12,113,232,1,232,2,123202,63.9,29
12,115,232,1,232,4,123204,100,29
12,117,232,1,232,2,123202,90.9,29
12,119,232,1,232,2,123202,100,29
12,121,232,1,232,2,123202,91.5,29
12,123,232,1,232,4,123204,100,29
12,125,232,1,232,2,123202,100,29
12,127,232,1,232,7,123207,59,29
12,129,232,1,232,4,123204,100,29
12,131,232,1,232,2,123202,70.7,29
12,133,232,1,232,2,123202,76,29
13,1,232,1,232,2,123202,86.6,29
13,3,232,1,232,2,123202,100,29
13,5,232,1,232,2,123202,100,29
13,7,232,1,232,2,123202,100,29
13,9,231,1,231,1,123101,100,29
13,11,231,1,231,1,123101,100,29
13,13,231,1,231,1,123101,100,29
13,15,231,1,231,4,123104,92,29
13,17,232,1,232,2,123202,100,29
13,19,232,1,232,2,123202,100,29
13,21,231,1,231,1,123101,100,29
13,23,231,1,231,1,123101,67.1,29
13,25,232,1,232,3,123203,95.8,29
13,27,232,1,232,2,123202,100,29
13,29,232,1,232,3,123203,100,29
13,31,232,1,232,2,123202,74,29
13,33,232,1,232,2,123202,66.8,29
13,35,231,1,231,1,123101,100,29
13,37,232,1,232,2,123202,100,29
13,39,232,1,232,7,123207,66.7,29
13,43,232,1,232,2,123202,100,29
13,45,231,1,231,1,123101,100,29
13,47,231,1,231,3,123103,49.7,29
13,49,232,1,232,7,123207,56.8,29
13,51,232,1,232,3,123203,100,29
13,53,231,1,231,1,123101,66.2,30
13,55,231,1,231,3,123103,86,30
13,57,1221,2,221,4,222104,99.9,30
13,59,231,1,231,1,123101,100,30
13,61,231,1,231,2,123102,73.2,30
13,63,231,1,231,1,123101,100,30
13,65,232,1,232,2,123202,100,30
13,67,231,1,231,1,123101,95.6,30
13,69,232,1,232,2,123202,100,30
13,71,232,1,232,2,123202,100,30
13,73,231,1,231,1,123101,100,30
13,75,232,1,232,2,123202,100,30
13,77,231,1,231,1,123101,100,30
13,79,231,1,231,1,123101,100,30
13,81,232,1,232,2,123202,100,30
13,83,221,1,221,8,122108,63.5,30
13,85,1221,2,221,4,222104,98.4,30
13,87,232,1,232,2,123202,100,30
13,89,231,1,231,1,123101,100,30
13,91,232,1,232,2,123202,100,30
13,93,232,1,232,2,123202,88.8,30
13,95,232,1,232,2,123202,100,30
13,97,231,1,231,1,123101,100,30
13,99,232,1,232,2,123202,100,30
13,101,232,1,232,2,123202,100,30
13,103,232,1,232,3,123203,95.2,30
13,105,231,1,231,1,123101,100,30
13,107,232,1,232,2,123202,100,30
13,109,232,1,232,2,123202,77.4,30
13,111,1221,2,221,4,222104,100,30
13,113,231,1,231,1,123101,100,30
13,115,231,1,231,4,123104,95.8,30
13,117,231,1,231,1,123101,72.6,30
13,119,231,1,231,1,123101,100,30
13,121,231,1,231,1,123101,96.4,30
13,123,1221,2,221,4,222104,100,30
13,125,231,1,231,1,123101,100,30
13,127,232,1,232,3,123203,100,30
13,129,231,1,231,4,123104,95.8,30
13,131,232,1,232,2,123202,100,30
13,133,231,1,231,1,123101,100,30
13,135,231,1,231,1,123101,100,30
13,137,1221,2,221,4,222104,92.1,30
13,139,231,1,231,1,123101,87,31
13,141,231,1,231,1,123101,100,31
13,143,231,1,231,4,123104,74.5,31
13,145,231,1,231,1,123101,100,31
13,147,231,1,231,1,123101,100,31
13,149,231,1,231,1,123101,100,31
13,151,231,1,231,1,123101,100,31
13,153,231,1,231,1,123101,96.6,31
13,155,232,1,232,2,123202,100,31
13,157,231,1,231,1,123101,100,31
13,159,231,1,231,1,123101,100,31
13,161,232,1,232,2,123202,100,31
13,163,231,1,231,1,123101,81.2,31
13,165,232,1,232,2,123202,100,31
13,167,232,1,232,2,123202,69.5,31
13,169,231,1,231,1,123101,100,31
13,171,231,1,231,1,123101,100,31
13,173,232,1,232,2,123202,100,31
13,175,232,1,232,2,123202,74.5,31
13,177,232,1,232,2,123202,100,31
13,179,232,1,232,3,123203,100,31
13,181,231,1,231,1,123101,100,31
13,183,232,1,232,3,123203,100,31
13,185,232,1,232,2,123202,100,31
13,187,1221,2,221,4,222104,100,31
13,189,231,1,231,1,123101,100,31
13,191,232,1,232,3,123203,100,31
13,193,231,1,231,1,123101,87.8,31
13,195,231,1,231,1,123101,100,31
13,197,231,1,231,1,123101,68.8,31
13,199,231,1,231,1,123101,100,31
13,201,232,1,232,2,123202,100,31
13,205,232,1,232,2,123202,100,31
13,207,231,1,231,1,123101,100,31
13,209,232,1,232,2,123202,100,31
13,211,231,1,231,1,123101,100,31
13,213,231,1,231,4,123104,74.2,31
13,215,231,1,231,1,123101,100,31
13,217,231,1,231,1,123101,100,31
13,219,231,1,231,1,123101,100,31
13,221,231,1,231,1,123101,100,31
13,223,231,1,231,1,123101,54.5,31
13,225,231,1,231,1,123101,100,31
13,227,1221,2,221,4,222104,100,32
13,229,232,1,232,2,123202,52.6,32
13,231,231,1,231,1,123101,100,32
13,233,231,1,231,4,123104,100,32
13,235,232,1,232,2,123202,94.1,32
13,237,231,1,231,1,123101,100,32
13,239,231,1,231,2,123102,100,32
13,241,1221,2,221,4,222104,100,32
13,243,231,1,231,2,123102,84.1,32
13,245,231,1,231,1,123101,100,32
13,247,231,1,231,1,123101,100,32
13,249,231,1,231,2,123102,57.8,32
13,251,232,1,232,2,123202,100,32
13,253,232,1,232,2,123202,100,32
13,255,231,1,231,1,123101,100,32
13,257,1221,2,221,4,222104,58.1,32
13,259,231,1,231,2,123102,100,32
13,261,231,1,231,2,123102,56.9,32
13,263,231,1,231,1,123101,100,32
13,265,231,1,231,1,123101,100,32
13,267,232,1,232,2,123202,78.2,32
13,269,231,1,231,1,123101,100,32
13,271,232,1,232,2,123202,100,32
13,273,232,1,232,2,123202,69.8,32
13,275,232,1,232,2,123202,100,32
13,277,232,1,232,2,123202,100,32
13,279,232,1,232,2,123202,100,32
13,281,1221,2,221,4,222104,100,32
13,283,232,1,232,2,123202,100,32
13,285,231,1,231,1,123101,100,32
13,287,232,1,232,2,123202,100,32
13,289,231,1,231,1,123101,100,32
13,291,1221,2,221,4,222104,100,32
13,293,231,1,231,1,123101,100,32
13,295,231,1,231,3,123103,77.4,32
13,297,231,1,231,1,123101,100,32
13,299,232,1,232,2,123202,96.6,32
13,301,231,1,231,1,123101,100,32
13,303,231,1,231,1,123101,99.8,32
13,305,232,1,232,3,123203,100,32
13,307,231,1,231,2,123102,100,32
13,309,232,1,232,2,123202,100,32
13,311,1221,2,221,4,222104,100,32
13,313,231,1,231,4,123104,81.8,33
13,315,232,1,232,2,123202,100,33
13,317,231,1,231,1,123101,100,33
13,319,231,1,231,1,123101,100,33
13,321,232,1,232,2,123202,100,33
16,1,342,1,342,3,134203,100,33
16,3,1332,2,332,7,233207,36.3,33
16,5,342,1,342,2,134202,77.5,33
16,7,1331,2,331,4,233104,68.9,33
16,9,1333,2,333,4,233304,80.5,33
16,11,342,1,342,4,134204,71.6,33
16,13,1332,2,332,6,233206,46.7,33
16,15,1332,2,332,1,233201,93.7,33
16,17,1333,2,333,1,233301,72.4,33
16,19,1331,2,331,4,233104,50.5,33
16,21,1333,2,333,1,233301,77.1,33
16,23,1332,2,332,5,233205,50.7,33
16,25,1332,2,332,1,233201,41.4,33
16,27,342,1,342,3,134203,100,33
16,29,1331,2,331,4,233104,74.5,33
16,31,342,1,342,2,134202,94.4,33
16,33,1332,2,332,5,233205,74.9,33
16,35,1333,2,333,4,233304,90.5,33
16,37,1332,2,332,6,233206,71.1,33
16,39,342,1,342,3,134203,58.9,33
16,41,1331,2,331,4,233104,74.1,33
16,43,342,1,342,4,134204,68.2,33
16,45,342,1,342,3,134203,89.9,33
16,47,342,1,342,3,134203,78.8,33
16,49,1332,2,332,1,233201,69.8,33
16,51,342,1,342,4,134204,93,33
16,53,342,1,342,4,134204,57.8,33
16,55,1333,2,333,4,233304,61.8,33
16,57,331,1,331,1,133101,60.6,33
16,59,1332,2,332,5,233205,62.5,33
16,61,331,1,331,1,133101,100,33
16,63,342,1,342,4,134204,97.2,33
16,65,342,1,342,4,134204,65.2,33
16,67,342,1,342,4,134204,90,33
16,69,331,1,331,1,133101,91,33
16,71,342,1,342,2,134202,100,33
16,73,342,1,342,3,134203,97.3,33
16,75,342,1,342,3,134203,100,34
16,77,342,1,342,2,134202,66.2,34
16,79,1333,2,333,4,233304,100,34
16,81,1331,2,331,4,233104,56.6,34
16,83,342,1,342,3,134203,55,34
16,85,1332,2,332,1,233201,94.9,34
16,87,342,1,342,3,134203,90.5,34
17,1,251,1,251,4,125104,68.7,34
17,3,222,1,222,1,122201,43,34
17,5,222,1,222,7,122207,100,34
17,7,222,1,222,11,122211,100,34
17,9,251,1,251,4,125104,100,34
17,11,251,1,251,4,125104,100,34
17,13,251,1,251,3,125103,94.7,34
17,15,251,1,251,4,125104,75.1,34
17,17,251,1,251,4,125104,100,34
17,19,251,1,251,4,125104,100,34
17,21,251,1,251,4,125104,95.8,34
17,23,222,1,222,7,122207,100,34
17,25,222,1,222,7,122207,100,34
17,27,222,1,222,7,122207,100,34
17,29,251,1,251,4,125104,79.9,34
17,31,222,1,222,11,122211,100,34
17,33,222,1,222,7,122207,100,34
17,35,222,1,222,7,122207,99.3,34
17,37,251,1,251,4,125104,61.6,34
17,39,251,1,251,4,125104,100,34
17,41,251,1,251,4,125104,100,34
17,43,222,1,222,11,122211,100,34
17,45,251,1,251,4,125104,75.3,34
17,47,222,1,222,7,122207,100,34
17,49,222,1,222,7,122207,100,34
17,51,222,1,222,7,122207,100,34
17,53,251,1,251,4,125104,100,34
17,55,222,1,222,7,122207,100,34
17,57,251,1,251,4,125104,100,34
17,59,222,1,222,4,122204,81.2,34
17,61,251,1,251,4,125104,98.6,34
17,63,251,1,251,4,125104,100,34
17,65,222,1,222,7,122207,100,34
17,67,251,1,251,4,125104,63,34
17,69,222,1,222,4,122204,100,34
17,71,251,1,251,3,125103,51,35
17,73,251,1,251,4,125104,100,35
17,75,251,1,251,4,125104,100,35
17,77,222,1,222,4,122204,50.4,35
17,79,222,1,222,7,122207,100,35
17,81,222,1,222,7,122207,100,35
17,83,251,1,251,4,125104,84.1,35
17,85,222,1,222,12,122212,95.7,35
17,87,222,1,222,4,122204,72.8,35
17,89,222,1,222,11,122211,91.4,35
17,91,251,1,251,4,125104,99,35
17,93,251,1,251,4,125104,93.3,35
17,95,251,1,251,4,125104,100,35
17,97,222,1,222,11,122211,100,35
17,99,251,1,251,4,125104,100,35
17,101,222,1,222,7,122207,100,35
17,103,251,1,251,4,125104,100,35
17,105,251,1,251,4,125104,100,35
17,107,251,1,251,4,125104,100,35
17,109,251,1,251,4,125104,100,35
17,111,222,1,222,11,122211,100,35
17,113,251,1,251,4,125104,100,35
17,115,251,1,251,4,125104,100,35
17,117,251,1,251,4,125104,85.7,35
17,119,222,1,222,7,122207,77.7,35
17,121,222,1,222,7,122207,100,35
17,123,251,1,251,4,125104,100,35
17,125,251,1,251,4,125104,100,35
17,127,222,1,222,3,122203,100,35
17,129,251,1,251,4,125104,100,35
17,131,251,1,251,4,125104,73.6,35
17,133,222,1,222,1,122201,79.6,35
17,135,222,1,222,7,122207,68.4,35
17,137,251,1,251,4,125104,100,35
17,139,251,1,251,4,125104,100,35
17,141,251,1,251,4,125104,97.5,35
17,143,251,1,251,4,125104,100,35
17,145,222,1,222,7,122207,98.6,35
17,147,251,1,251,4,125104,100,35
17,149,251,1,251,4,125104,59.6,35
17,151,222,1,222,4,122204,72.9,35
17,153,222,1,222,3,122203,77.3,35
17,155,251,1,251,4,125104,100,35
17,157,222,1,222,1,122201,68.2,36
17,159,222,1,222,7,122207,100,36
17,161,251,1,251,3,125103,61.2,36
17,163,222,1,222,7,122207,89,36
17,165,222,1,222,4,122204,55.7,36
17,167,251,1,251,4,125104,100,36
17,169,251,1,251,4,125104,100,36
17,171,251,1,251,4,125104,100,36
17,173,222,1,222,7,122207,58.8,36
17,175,251,1,251,4,125104,100,36
17,177,251,1,251,4,125104,90.5,36
17,179,251,1,251,4,125104,100,36
17,181,222,1,222,4,122204,54.9,36
17,183,251,1,251,4,125104,88.4,36
17,185,222,1,222,7,122207,100,36
17,187,251,1,251,4,125104,100,36
17,189,222,1,222,7,122207,100,36
17,191,222,1,222,7,122207,100,36
17,193,222,1,222,7,122207,98.9,36
17,195,251,1,251,4,125104,90.5,36
17,197,222,1,222,11,122211,51.2,36
17,199,222,1,222,4,122204,63.7,36
17,201,251,1,251,4,125104,61.7,36
17,203,251,1,251,4,125104,100,36
18,1,222,1,222,8,122208,98.5,36
18,3,222,1,222,8,122208,72.3,36
18,5,222,1,222,6,122206,100,36
18,7,251,1,251,4,125104,100,36
18,9,222,1,222,8,122208,100,36
18,11,222,1,222,8,122208,100,36
18,13,222,1,222,5,122205,79.1,36
18,15,222,1,222,8,122208,86.4,36
18,17,222,1,222,10,122210,83.3,36
18,19,222,1,222,6,122206,88.2,36
18,21,222,1,222,7,122207,95.7,36
18,23,222,1,222,8,122208,100,36
18,25,222,1,222,4,122204,99.6,36
18,27,222,1,222,7,122207,63.2,36
18,29,222,1,222,6,122206,91.3,36
18,31,222,1,222,6,122206,100,36
18,33,222,1,222,10,122210,51.3,36
18,35,222,1,222,8,122208,100,36
18,37,222,1,222,4,122204,100,37
18,39,222,1,222,10,122210,100,37
18,41,222,1,222,6,122206,85.5,37
18,43,222,1,222,5,122205,82.1,37
18,45,222,1,222,8,122208,98.9,37
18,47,222,1,222,6,122206,75.4,37
18,49,222,1,222,10,122210,100,37
18,51,222,1,222,7,122207,65.7,37
18,53,222,1,222,8,122208,100,37
18,55,222,1,222,7,122207,52.5,37
18,57,222,1,222,8,122208,100,37
18,59,222,1,222,8,122208,100,37
18,61,222,1,222,5,122205,79.4,37
18,63,222,1,222,8,122208,100,37
18,65,222,1,222,8,122208,100,37
18,67,222,1,222,8,122208,100,37
18,69,222,1,222,8,122208,95.1,37
